tpr,new_tweets,threshold,fpr,fpr2
0.6994047619047619,4644,0.8816572865395638,0.14960858219773848,0.0034216800714397286
0.7093253968253969,4908,0.8762024305187027,0.15811346283947036,0.003616194184028034
0.7202380952380952,5043,0.8733238070593741,0.1624625495312651,0.003715661627965235
0.7301587301587301,5187,0.8702700733610532,0.16710157533584613,0.003821760234831583
0.7400793650793651,5439,0.8656201351014363,0.17521987049386295,0.004007432796847693
0.75,5607,0.8625694432138333,0.18063206726587416,0.004131214504858432
0.7599206349206349,5814,0.8589762954909695,0.1873006668599594,0.004283731252228807
0.7698412698412699,5987,0.8559459884429319,0.1928739409168519,0.004411196939644629
0.7797619047619048,6129,0.8531910961698003,0.19744853580748042,0.0045158219547489446
0.7896825396825397,6358,0.8493448528501626,0.20482587545504333,0.004684548211501678
0.7996031746031746,6515,0.8466514160755445,0.2098837022003157,0.004800225164821238
0.8095238095238095,6728,0.8431442930562224,0.2167455945362585,0.004957162687477712
0.8194444444444444,6820,0.8417075589387941,0.21970941657807416,0.005024947908531212
0.8293650793650794,7125,0.8367692646747009,0.2295351309558326,0.005249670652241186
0.8392857142857143,7401,0.8321194850614858,0.23842659708127958,0.005453026315401686
0.8492063492063492,7660,0.8282315008546971,0.24677040043813023,0.00564385644858491
0.8601190476190477,7913,0.8243482587654483,0.2549209110531233,0.005830265806482035
0.8700396825396826,8191,0.8201902577121126,0.2638768080925228,0.006035095061404569
0.8799603174603174,8537,0.8158236353302109,0.2750233562063078,0.006290026436236211
0.8898809523809523,8823,0.8121718746758682,0.28423697690151734,0.006500750058206875
0.8998015873015873,9235,0.8063837662960968,0.2975097451757353,0.006804309961185593
0.9097222222222222,9436,0.8038518801656075,0.303985052027963,0.00695240593326987
0.9196428571428572,9768,0.7997056994974557,0.3146805837440804,0.007197022165767284
0.929563492063492,10231,0.7936671192146495,0.3295963403240875,0.007538158658677834
0.939484126984127,10668,0.7889122408794803,0.3436744950227119,0.007860138458681961
0.949404761904762,11239,0.7818005566060252,0.36206952095615474,0.008280848906742272
0.9593253968253967,12034,0.7726483778092785,0.38768080925227927,0.008866601632150235
0.9692460317460316,12783,0.7640086373583896,0.4118101865274959,0.00941846174703145
0.9791666666666666,14286,0.7484793180463,0.46023001836281047,0.010525865956198959
0.9890873015873016,16933,0.7230443483570232,0.5455043329789633,0.012476164653249123
1.0,31041,0.6240002852947716,1.0,0.022870880942627177
